GLAUX_TEXT_ID	TLG	STARTDATE	ENDDATE	AUTHOR_STANDARD	TITLE_STANDARD	GENRE_STANDARD	DIALECT	SOURCE	SOURCE_LICENSE	SOURCE_FORMAT	TOKENS	TM_TEXT	TREEBANK_ANNOTATIONS	ORIGINAL_TREEBANK_LINK	TREEBANK_ANNOTATORS
340	0540-017	-500	-301	Lysias	Πρὸς τὸ δημόσιον περὶ τῶν Ἐράτωνος χρημάτων	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	673	11226	NA	NA	NA
341	0540-018	-500	-301	Lysias	Περὶ τῆς δημεύσεως <τῶν> τοῦ Νικίου ἀδελφοῦ ἐπίλογος	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1527	11227	NA	NA	NA
342	0540-019	-500	-301	Lysias	Ὑπὲρ τῶν Ἀριστοφάνους χρημάτων, πρὸς τὸ δημόσιον	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3579	11228	Vanessa Gorman's Ancient Greek Prose Dependency Treebanks	https://github.com/vgorman1/Greek-Dependency-Trees	Vanessa Gorman
343	0540-020	-500	-301	Lysias	Pro Polystrato	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2235	11229	NA	NA	NA
344	0540-021	-500	-301	Lysias	Ἀπολογία δωροδοκίας ἀπαράσημος	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1490	1356	NA	NA	NA
345	0540-022	-500	-301	Lysias	Κατὰ τῶν σιτοπωλῶν	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1317	6439	NA	NA	NA
346	0540-023	-500	-301	Lysias	In Pancleonem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	889	6438	Vanessa Gorman's Ancient Greek Prose Dependency Treebanks	https://github.com/vgorman1/Greek-Dependency-Trees	Vanessa Gorman
347	0540-024	-500	-301	Lysias	Ὑπὲρ τοῦ ἀδυνάτου	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1668	6441	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Louis Verreth, Alek Keersmaekers, Toon Van Hal
348	0540-025	-500	-301	Lysias	Δήμου καταλύσεως ἀπολογία	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2334	11230	NA	NA	NA
349	0540-026	-500	-301	Lysias	Περὶ τῆς Εὐάνδρου δοκιμασίας	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1585	11231	NA	NA	NA
350	0540-027	-500	-301	Lysias	In Epicratem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	874	11232	NA	NA	NA
351	0540-028	-500	-301	Lysias	In Ergoclem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1041	11233	NA	NA	NA
352	0540-029	-500	-301	Lysias	In Philocratem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	756	11234	NA	NA	NA
353	0540-030	-500	-301	Lysias	In Nicomachum	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2149	11235	NA	NA	NA
354	0540-031	-500	-301	Lysias	In Philonem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2069	11236	NA	NA	NA
355	0540-032	-500	-301	Lysias	In Diogitonem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1959	1327	NA	NA	NA
356	0540-033	-500	-301	Lysias	Olympiacus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	490	11237	NA	NA	NA
357	0540-034	-500	-301	Lysias	Περὶ τοῦ μὴ καταλῦσαι τὴν πάτριον πολιτείαν Ἀθήνησι	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	661	11238	NA	NA	NA
360	1567-001	-500	-301	Parrhasius	Epigrammata	Lyric poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	TXT	76	12920	NA	NA	NA
361	0059-001	-500	-301	Plato	Euthyphro	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	6151	952	Perseus Ancient Greek Dependency Treebank	https://github.com/PerseusDL/treebank_data	Giuseppe G. A. Celano, Gregory R. Crane, Bridget Almas, Giuseppe G. A. Celano
362	0059-002	-500	-301	Plato	Apologia Socratis	Philosophy	Attic	Perseus	CC BY-SA 4.0	XML	10313	951	Vanessa Gorman's Ancient Greek Prose Dependency Treebanks	https://github.com/vgorman1/Greek-Dependency-Trees	Vanessa Gorman
363	0059-003	-500	-301	Plato	Crito	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	4977	5715	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Yoran Joosten, Alek Keersmaekers, Toon Van Hal
364	0059-004	-500	-301	Plato	Phaedo	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	26306	954	NA	NA	NA
365	0059-005	-500	-301	Plato	Cratylus	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	22246	962	NA	NA	NA
366	0059-006	-500	-301	Plato	Theaetetus	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	26803	956	NA	NA	NA
367	0059-007	-500	-301	Plato	Sophista	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	19002	976	NA	NA	NA
368	0059-008	-500	-301	Plato	Politicus	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	19601	961	NA	NA	NA
369	0059-009	-500	-301	Plato	Parmenides	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	18507	974	NA	NA	NA
